"filename","date","speaker","X","Name","Party","Constituency.x","Female","Dynastic","Votes","Vote_share","Quota","ff","gov","docs","dail","ID_unit","Stratum","Local","labels"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0464199604180021-142.txt",19960418,142,1370,"Eric Byrne","Democratic Left","Dublin South Central",0,0,7445,27.81,0.56,0,1,"asked the minister for agriculture food and forestry the average amount in national and eu direct payments drawn down by farmers in 1995 the total amount of such payments the 1996 projection the changes if any he anticipates being made to the operational programme for agricultural rural development and forestry following this years mid-term review and if he will make a statement on the matter",27,139872,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0464199604180035-9.txt",19960418,9,1094,"Michael Ahern","Fianna Fail","Cork East",0,1,7418,17.88,0.89,1,0,"asked the minister for agriculture food and forestry when his commitment for 200 new posts in teagasc will be implemented",27,139890,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0464199604170028-604.txt",19960417,604,1317,"Tom Kitt","Fianna Fail","Dublin South",0,1,7304,12.25,0.73,1,0,"asked the minister for enterprise and employment the progress if any that has been made on the implementation of the package of measures for the long-term unemployed which were announced in the 1996 budget",27,140113,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0441199404190072-600.txt",19940419,600,1214,"Seamus Kirk","Fianna Fail","Louth",0,0,6602,15.19,0.76,1,1,"asked the minister for enterprise and employment if his attention has been drawn to recent newspaper reports details supplied of the british life insurance industry that the industry regulator details supplied found 800 salespersons with a company details supplied were insufficiently qualified to provide sound financial advice to customers and if he will give details of the regulatory arrangements for the industry in ireland",27,140232,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0441199404190085-355.txt",19940419,355,914,"Bernard Durkan","Fine Gael","Kildare",0,0,4604,9.14,0.55,0,0,"asked the minister for the environment when a person details supplied in county meath will receive a grant for a thatched roof which he applied for in 1993",27,140245,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0463199603260086-602.txt",19960326,602,574,"Michael Kitt","Fianna Fail","Galway East",0,1,6062,20.85,0.83,1,0,"asked the minister for health the amount of funding made available to the western health board the brothers of charity services and galway county association for the provision of services to persons with a mental handicap for the past five years and if he will provide extra funding for these services including respite care facilities residential service group homes and an adult day centre",27,140496,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0463199603260138-309.txt",19960326,309,1281,"Noel Dempsey","Fianna Fail","Meath",0,0,9196,18,1.08,1,0,"asked the minister for the environment the plans if any he has to introduce a rural renewal scheme for small towns and villages in order to help preserve the essential fabric and characteristics of these communities",27,140544,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0463199603260163-1087.txt",19960326,1087,1525,"Pat Upton","Labour Party","Dublin South Central",0,0,11923,29.63,1.48,0,1,"asked the minister for the environment when the consultants report on the crisis in dublins water supply will be published and the action if any he proposes to take arising from the recommendations in this report",27,140569,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0463199603260210-6.txt",19960326,6,1257,"Dermot Ahern","Fianna Fail","Louth",0,0,7704,17.72,0.89,1,0,"asked the minister for education the name and status of the non-established staff including programme managers and advisers employed in a temporary part-time or permanent capacity who have been supplied with mobile telephones and fax machines for their home residences since the commencement of this government the estimated cost in each individual case the total estimated cost to her department and if she will make a statement on the matter",27,140620,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0463199603260342-1013.txt",19960326,1013,1513,"Eoin Ryan","Fianna Fail","Dublin South East",0,1,4566,11.34,0.57,1,0,"asked the minister for the marine the buildings owned or used by his department that pre-date 1843 the extent and terms under which any of these buildings are open to the public the plans if any he has to open any of these buildings to the public the listed interiors in these buildings the notable interiors in these buildings other than those that may be officially listed the current use of these interiors and if he will make a statement on the matter",27,140751,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0462199603120080-1094.txt",19960312,1094,1444,"Mary Wallace","Fianna Fail","Meath",1,0,6132,12,0.72,1,0,"asked the minister for health the way in which a person details supplied in county meath could be advised by the mater hospital dublin 7 that she would not be issued with an application form in view of the fact that she had not reached the education requirements of honours biology and an honour in two other subjects when she was advised by blanchards-town hospital county dublin that honours biology was not an entry requirement and that her application could be considered at the next intake but unfortunately the next intake was not until april 1997 and could be accepted by middlesex university hospital england for a first class place the reason requirements of hospitals like the mater hospital are so high in view of the fact that nursing is a caring profession the way in which this person could be considered by middlesex university hospital england to warrant a first class place in nursing and be advised by an irish hospital that her lack of an honour in biology meant that she did not merit the issuing of an application form for completion his views on the fact that a person could be refused an application form for nursing in her own country and thereby forced to emigrate and if he will make a statement on the matter",27,140870,8,1,"local"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0462199603120172-486.txt",19960312,486,967,"Mary Harney","Progressive Democrats","Dublin South West",1,0,4964,11.64,0.7,0,0,"asked the minister for enterprise and employment the support if any he intends to put in place to encourage the recycling industry in view of his refusal to extend the manufacturing industry tax rate to this industry whether he will support the extension of the business expansion scheme forbairt assistance to recycling and if he will make a statement on the matter asked the minister for enterprise and employment his views on the need to encourage the significant expansion of the recycling industry in view of the fact that it is generally a high risk industry which benefits the country through employment and import substitution the plans if any he has to allow the extension of the business expansion scheme and forbairt support to this industry and if he will make a statement on the matter",27,140966,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0446199410200021-918.txt",19941020,918,283,"Desmond O'Malley","Progressive Democrats","Limerick East",0,1,8304,17.17,1.03,0,0,"asked the minister for finance the number of occasions since 12 january 1993 on which he and the minister or ministers of state if any at his department travelled by air within the country in an air corps plane or helicopter or by a commercial flight and the gross cost of each such flight including the appropriate proportion of air corps overheads",27,141008,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0442199405100049-986.txt",19940510,986,1434,"Pat Rabbitte","Democratic Left","Dublin South West",0,0,3743,8.78,0.53,0,0,"asked the minister for finance if as outlined in the national development plan 1994-1999 the out-turn to ireland from all structural and cohesion fund sources in respect of 1993 was £1081 billion and if this figure was not achieved or was exceeded he will give details of the amount asked the minister for finance if with regard to the community support framework 1994 to 1999 portion of structural funds disregarding any changes occasioned by the mid-term review the amount to accrue to ireland will be 562 billion ecus at constant 1994 prices equivalent at current exchange rates to 444 billion 542 billion ecus at 1993 prices or 428 billion asked the minister for finance with regard to the cohesion fund if he expects the £103 billion at 1993 prices provided for in the national development plan 1994-1999 to accrue to ireland over the period 1994 to 1999 and if he will give details of any expected variation from this projection asked the minister for finance the amount either as a percentage of the total available or as an absolute figure that he expects to accrue to ireland from community initiatives and if he will make a statement on the matter",27,141122,8,0,"not"
"/gpfs/group/dynrr/ireland/xml_by_session/27/xml/speech/raw_speech-D0442199405100054-355.txt",19940510,355,914,"Bernard Durkan","Fine Gael","Kildare",0,0,4604,9.14,0.55,0,0,"asked the minister for justice the reason for the delay in regard to the registration of a property at ballycahan kilcock county kildare in the name of a person details supplied in county kildare and if she will make a statement on the matter",27,141127,8,1,"local"
